r,l,t,success,freeze_attempted,d_m,alpha_deg,cum_timesteps
8.273615,1,20025.743302,True,True,0.0019234500465258,2.95843525982679,58790
8.249475,1,20025.745302,True,True,2.353907346819284e-11,3.000035838753202,58791
7.713417,1,20027.360998,True,True,0.0005070297209551,3.968655574867283,58792
8.249405,1,20027.364,True,True,1.5582614781850523e-09,3.0000225309315733,58793
9.373232,1,20028.994681,True,True,0.0045465532022654,0.9755314143018402,58794
9.963741,2,20030.236312,True,True,3.5673904108524113e-10,0.0025628412009552,58796
5.666215,1,20030.23731,True,True,0.0038921127591821,7.66817616620835,58797
9.679006,1,20031.874128,True,True,0.0017695866775759,0.4199695535194759,58798
9.485834,1,20031.875127,True,True,0.0008260547805842,0.7666596783433077,58799
3.194182,1,20033.49145,True,True,0.0011464415037844,12.125719166419303,58800
6.65532,2,20034.82549,True,True,2.112418171644828e-05,5.632058565730576,58802
7.858668,4,20037.139474,True,True,0.0028011696104577,3.97059915818001,58806
-10.264355,60,20038.895989,False,True,0.0277070523412487,3.899309903023801,58866
7.111306,3,20040.349323,True,True,0.0058344802513545,4.695024186810255,58869
8.218172,2,20041.660078,True,True,0.0018693952677044,2.805550843270354,58871
4.486602,1,20043.019604,True,True,4.8669457353156525e-11,9.789090086464164,58872
-7.384165,60,20044.454896,False,False,0.0066759126348094,15.24262242123022,58932
5.459877,2,20045.863546,True,True,0.0049879418028772,7.632630568784851,58934
8.139448,1,20046.97569,True,True,0.0011996776566045,3.2006437494779507,58935
9.906908,1,20048.226962,True,True,7.884509651726932e-11,0.0025623823865579,58936
8.272297,2,20049.497089,True,True,0.0074017984653473,2.824497956259445,58938
9.073586,1,20050.754358,True,True,6.31116884846454e-05,1.5116894065580693,58939
7.45069,1,20052.097356,True,True,0.0057256738408592,4.446582757530662,58940
8.816884,4,20053.568004,True,True,0.0027821269202847,1.0539787622264885,58944
2.378548,2,20054.855664,True,True,0.0014362517275761,13.324421248843665,58946
9.227503,1,20056.188134,True,True,0.0054552777838891,1.2399649604971634,58947
8.54867,1,20057.475559,True,True,0.0081894908654438,2.469450774624645,58948
9.908582,1,20058.907833,True,True,1.5455013831211506e-10,0.0025630444127019,58949
9.908104,1,20060.289875,True,True,2.6123436747127468e-11,0.0025626678396404,58950
9.905526,1,20061.586046,True,True,1.5285658711006176e-09,0.002562870069666,58951
9.74192,2,20062.969988,True,True,1.9914337516474872e-10,0.1004871263826125,58953
6.227227,2,20064.314945,True,True,0.0040672112379909,6.7812942679424735,58955
7.5761,1,20065.599413,True,True,1.6585344209119057e-11,4.213992800850836,58956
4.230124,1,20066.766295,True,True,2.6979203593402442e-11,10.256131023327764,58957
1.41246,1,20068.023683,True,True,0.0049567629421621,15.340861740784977,58958
7.852506,1,20069.205835,True,True,0.0061206836499749,3.722138233805557,58959
7.652736,2,20070.580735,True,True,1.494472454682625e-10,2.8323508131539072,58961
9.281132,1,20071.820249,True,True,0.0053125715214677,1.1401376379077075,58962
-17.051471,60,20073.076953,False,True,0.0307589601954131,16.911198573881247,59022
7.688515,1,20073.087947,True,True,0.0012430314758178,4.015071458557305,59023
8.179475,1,20074.621787,True,True,0.001414361410185,3.1286006898257432,59024
2.991118,2,20075.856874,True,True,0.0015238547743447,12.228313755908337,59026
-12.183401,60,20077.056376,False,True,0.0048424646388582,5.644531688912098,59086
7.588525,1,20077.061978,True,True,0.0001514626024114,4.194106590901029,59087
8.94892,1,20078.820895,True,True,0.0029114815689321,1.737147027399612,59088
9.647591,3,20078.821898,True,True,0.0003428981630318,0.0712962523115551,59091
6.258122,1,20078.822895,True,True,0.0001824508125495,6.596477336440596,59092
7.030769,1,20080.552366,True,True,0.0100627768326718,5.210600436104959,59093
8.319534,1,20080.553039,True,True,8.242592187639348e-05,2.872526003852086,59094
8.307353,1,20080.554365,True,True,0.0029734159155273,2.8970560694109144,59095
7.599868,1,20082.135834,True,True,0.005116302145155,4.178931528981233,59096
8.247702,1,20082.139828,True,True,1.9567059193432647e-10,2.999916905747072,59097
9.089217,1,20083.735105,True,True,0.0061388172729311,1.4881525062140974,59098
8.271993,1,20083.739631,True,True,2.6694314349826886e-10,2.959590843565285,59099
0.884883,2,20083.739631,True,True,1.7459543776640954e-05,15.869878893572585,59101
7.56059,1,20085.496886,True,True,0.0010873522348925,4.2454043903865815,59102
5.623915,1,20085.499877,True,True,0.0008501832237965,7.741835261647709,59103
8.946346,1,20085.499877,True,True,0.0053451926046887,1.7437154739369551,59104
6.0674,1,20087.196656,True,True,8.885068153194342e-05,6.938246611165237,59105
9.617311,1,20087.196656,True,True,1.3824579931057991e-05,0.529041536769135,59106
9.908576,1,20087.196674,True,True,5.712543514396415e-09,0.0025747176134399,59107
6.959122,1,20088.939612,True,True,4.2880796299138216e-11,5.329968829405373,59108
9.908582,1,20088.939617,True,True,6.668632972520222e-12,0.0025623728566838,59109
9.294581,1,20088.944176,True,True,3.0318837156912572e-09,1.1111002698717831,59110
7.651126,1,20090.6606,True,True,5.600738622879574e-10,4.080670127721928,59111
8.034331,1,20091.884554,True,True,0.0015887003061259,3.39039740887515,59112
7.926369,2,20091.886554,True,True,0.0060161146941502,2.84134012053996,59114
7.140902,2,20091.888617,True,True,0.0025932682916831,4.854552098247416,59116
9.9082,1,20093.567867,True,True,8.629039021848195e-11,0.0025654696226041,59117
9.161903,2,20095.002294,True,True,0.0006479398184971,1.1484845590033723,59119
9.438767,3,20095.002305,True,True,0.0040879238587341,0.8310435879785381,59122
8.749134,3,20095.009849,True,True,0.0015609111953856,2.053613112820806,59125
4.545255,1,20096.648386,True,True,1.3705344403857136e-07,9.68756196079235,59126
3.289603,1,20096.651384,True,True,0.004857071485846,11.95612598115104,59127
9.906312,1,20096.659259,True,True,2.3527020884994208e-11,0.0025624411296264,59128
6.599087,1,20098.35548,True,True,0.0036226092346807,5.984364700378194,59129
8.204771,1,20098.363469,True,True,0.0002030845463052,3.0803699559134388,59130
4.583309,1,20100.034745,True,True,0.0052817341868139,9.623033398192453,59131
8.494319,2,20101.233277,True,True,0.0043377121662683,2.355484230920477,59133
3.880235,2,20102.491719,True,True,0.0023197162537858,10.677777241631292,59135
-10.515029,60,20103.760412,False,True,0.0190393934031694,34.80348526456161,59195
7.351004,1,20104.941001,True,True,0.0049056520456407,4.627094849238829,59196
4.12862,6,20106.29391,True,True,0.0057536079708189,9.488416440886011,59202
7.948339,2,20106.296558,True,True,0.0015536959658408,3.139277633255791,59204
8.258411,1,20107.901594,True,True,4.0202037111857506e-10,2.9835326216575493,59205
9.00223,3,20109.335458,True,True,3.153151149783941e-10,1.8881543672925452,59208
8.270373,2,20110.600047,True,True,0.0004571791146553,2.8966420911266653,59210
9.286067,3,20111.93677,True,True,0.0026467024254073,1.1421638758879156,59213
9.236524,1,20113.245045,True,True,0.0049751805386439,1.2230877590966909,59214
6.993844,2,20114.421319,True,True,0.0052218350527626,5.2147994041564285,59216
-11.933933,12,20114.428975,True,True,0.0100251858254393,14.345690918133291,59228
3.516793,1,20116.085199,True,True,4.355544744316653e-11,11.542985822483535,59229
9.907293,1,20116.092848,True,True,9.576449355730432e-11,0.0025629595179415,59230
9.556043,1,20117.647599,True,True,0.0009758698225108,0.6406321435174048,59231
9.695685,1,20117.647943,True,True,0.0010168292481911,0.3887951939740216,59232
7.234884,1,20119.27301,True,True,0.005370110406118,4.833884508978655,59233
0.998184,3,20120.518896,True,True,0.0087677975456897,15.977919998222514,59236
7.59184,1,20121.812806,True,True,0.0007552505025806,4.1851916415644,59237
7.52093,1,20123.081962,True,True,0.0104428046049844,4.326176895614267,59238
8.970025,1,20124.405832,True,True,0.0054643528928153,1.7009638011931203,59239
-3.46466,6,20125.708834,True,True,0.008952786148643,16.688259111891664,59245
6.168849,1,20125.715248,True,True,0.0103084254796498,6.761115585348425,59246
8.434963,2,20127.265496,True,True,0.0049834244125856,2.3487285216885474,59248
7.798758,2,20127.26982,True,True,0.0018028533889428,3.6018804666906976,59250
7.170144,1,20128.96267,True,True,0.0003213071673553,4.949741659305252,59251
8.661048,1,20128.966403,True,True,0.0051522822777775,2.2625051831684755,59252
8.212382,1,20130.486586,True,True,0.0004572928137549,3.068030120802674,59253
8.750892,1,20130.492945,True,True,1.0849095426080749e-10,2.094110266137477,59254
7.716543,1,20132.141417,True,True,0.0002432488284519,3.962904031722035,59255
7.979044,1,20132.141741,True,True,0.0041820590496014,3.4936790253463874,59256
9.665908,1,20133.715207,True,True,0.0024026038492448,0.4444954599479201,59257
8.895176,1,20133.718868,True,True,0.0020448603768491,1.8251049493481464,59258
8.612512,2,20135.486593,True,True,8.142653218357054e-13,1.539598490039178,59260
7.140735,2,20135.492253,True,True,0.0047446405967614,4.502175561322392,59262
9.770624,1,20137.199585,True,True,0.0009788139435365,0.2533053029742169,59263
6.463751,1,20138.418469,True,True,3.3435348938959386e-06,6.225127166484542,59264
3.193585,3,20139.700964,True,True,0.0043453347443315,11.725241978636658,59267
8.107325,2,20141.0138,True,True,0.0095022436209097,3.187280496747029,59269
6.030658,1,20141.018135,True,True,0.0005143469133714,7.007165726193071,59270
4.132416,3,20142.745298,True,True,0.0057206502709146,9.893127026927054,59273
8.680218,2,20144.025985,True,True,0.0042854456076257,2.170801153682647,59275
4.371581,6,20146.438067,True,True,0.002521025781106,8.489025385890129,59281
9.791982,1,20147.628214,True,True,0.0005414711681077,0.2122213779255212,59282
8.70183,1,20148.895629,True,True,0.0058115093145364,2.1898177464134085,59283
8.249422,1,20150.180939,True,True,1.411504797494464e-09,3.000026405993923,59284
4.101451,1,20151.486526,True,True,0.0023965817254095,10.49010841669155,59285
7.569087,1,20152.763854,True,True,3.1232394699209475e-05,4.229265829771795,59286
-18.740883,60,20152.768187,False,True,0.0381939712538399,44.376093520653015,59346
9.908554,1,20154.399464,True,True,1.8865602136042267e-10,0.0025702507857398,59347
9.097332,2,20155.629742,True,True,0.0020961874705513,1.1794730131275717,59349
8.288089,1,20155.63344,True,True,1.3591794356671016e-11,2.930170177993835,59350
-16.574221,60,20155.63778,False,True,0.0032459339892142,22.291640750321477,59410
8.060696,1,20157.298853,True,True,0.0004560349040104,3.341725544820961,59411
9.908227,1,20157.304731,True,True,7.599769899750301e-12,0.0025689228996187,59412
9.907435,1,20157.312068,True,True,8.184648236930768e-10,0.0025623560726402,59413
9.119094,1,20159.005554,True,True,0.0004466956511117,1.4299670720919089,59414
5.855196,1,20159.013542,True,True,0.0040586486316311,7.32730058167618,59415
4.473578,2,20160.609098,True,True,0.000926585693852,9.633158719307598,59417
9.905929,1,20160.614436,True,True,5.942163774919074e-11,0.0025623671671898,59418
3.70927,1,20162.168883,True,True,3.6638107478448307e-10,11.195777357425882,59419
9.907405,1,20162.176204,True,True,9.175975537484445e-10,0.0025636823843597,59420
8.027634,1,20163.810076,True,True,0.0042413690773017,3.406005056526001,59421
8.278123,1,20163.813414,True,True,0.000240107755193,2.94549311743154,59422
7.790746,1,20165.419728,True,True,0.002391693991122,3.831734738313963,59423
3.688241,2,20166.690983,True,True,2.0634466218577666e-06,10.855979249574288,59425
7.422588,1,20166.698323,True,True,0.00426514211352,4.497746270201485,59426
9.908582,1,20168.275814,True,True,1.6040930042593438e-10,0.0025634173759654,59427
5.01427,1,20169.603388,True,True,0.0014958069041454,8.842537914852103,59428
7.905077,2,20169.607101,True,True,0.0035783419208333,3.4213807782491577,59430
8.368891,1,20171.317105,True,True,1.3554299727832546e-10,2.7842622629550324,59431
9.906966,1,20171.320443,True,True,1.899415347228484e-11,0.002562411829378,59432
7.961945,1,20172.978716,True,True,0.0041996793589309,3.5214569387887,59433
2.577557,4,20174.418272,True,True,0.0051432404738877,10.858269451627685,59437
4.70075,6,20175.640756,True,True,0.0095320395626297,8.225883842334294,59443
9.50375,2,20176.976526,True,True,0.0011154865502949,0.2820473605319907,59445
9.55114,1,20176.976902,True,True,2.725622810784145e-09,0.6483233313282594,59446
8.998821,1,20178.457891,True,True,0.0062076409611027,1.653949786936539,59447
3.799542,2,20179.680752,True,True,1.0108899481386936e-10,10.904467975708965,59449
1.525811,1,20179.688112,True,True,0.007805318614506,15.138010054014734,59450
6.608898,1,20181.266577,True,True,0.0055226817132587,5.968426593717147,59451
8.466656,2,20182.562788,True,True,0.0037367484720782,2.5091620878781327,59453
8.249213,1,20182.565484,True,True,9.806195331745412e-12,3.000025303924736,59454
9.299741,1,20184.205402,True,True,0.0117209298673586,1.1167253281064322,59455
7.94488,1,20184.209748,True,True,0.0110345318381173,3.5599739503720897,59456
9.906822,1,20185.760812,True,True,1.3632930149359843e-09,0.0025666301772856,59457
4.177909,1,20185.762152,True,True,0.0004246106353189,10.350668382392676,59458
7.729214,1,20187.513903,True,True,0.0062762338343467,3.946338596512808,59459
5.620953,2,20188.705377,True,True,0.0024393659217834,7.929867185718865,59461
5.643396,2,20189.958591,True,True,0.0041850086677915,7.195384646608803,59463
6.859616,2,20191.171726,True,True,0.0022258911022305,5.119813234100917,59465
6.263596,1,20191.175065,True,True,0.0005392300017968,6.586973798994984,59466
8.761129,1,20192.787156,True,True,0.0048046922263967,2.082024798156987,59467
7.986956,1,20192.804013,True,True,7.350440509473755e-05,3.474346325981815,59468
8.302188,1,20194.314474,True,True,0.000642191351844,2.906037085866491,59469
8.085223,2,20195.569792,True,True,4.079186381677168e-06,3.146698403333502,59471
8.246829,1,20196.796004,True,True,7.253058410252362e-11,2.999994655395873,59472
7.298892,2,20198.144483,True,True,3.7588869516991246e-11,3.0000051023235104,59474
9.908067,1,20199.448246,True,True,1.239043201849165e-09,0.0025669770629231,59475
8.093187,1,20200.683463,True,True,0.0001699245654143,3.28234807059038,59476
7.415706,1,20202.010684,True,True,0.0015371790813503,4.508016608308124,59477
7.354601,2,20203.515537,True,True,0.004447233411593,4.014001246275649,59479
9.658577,1,20204.714828,True,True,0.0024814291040777,0.4578481858525664,59480
7.566068,1,20205.914266,True,True,0.0101475517798959,4.244662435789413,59481
8.681158,1,20207.212719,True,True,0.0055918032328821,2.2220773564825005,59482
-8.826369,60,20207.213067,False,False,0.0158740611797659,18.83168111989219,59542
