r,l,t,success,freeze_attempted,d_m,alpha_deg,cum_timesteps,d_mm
-1.805589,3,139.828318,True,True,0.0049169363909365,16.238249168710567,2259,4.916936390936501
-8.679211,49,142.015508,True,True,0.0095699618934928,12.980046454128956,2308,9.5699618934928
2.474259,3,143.115338,True,True,0.0026947837585228,12.465576174570808,2311,2.6947837585228003
-2.465059,41,144.242743,True,True,0.0045357897017948,13.1136893840595,2352,4.5357897017948
-2.679303,51,145.353071,True,True,0.001486933595727,8.255536456178724,2403,1.486933595727
-1.691859,4,146.586179,True,True,0.0022278257809564,17.14411924898845,2407,2.2278257809563997
1.240228,6,147.66612,True,True,0.0047583665033941,14.183277849513711,2413,4.758366503394099
-18.227285,60,148.809977,False,True,0.0071376966484306,73.794666098411,2473,7.1376966484306
6.038934,5,149.905261,True,True,0.0004308410820023,6.712395747285113,2478,0.4308410820023
2.695175,4,151.006428,True,True,0.0047399673750548,11.784247873476271,2482,4.7399673750548
7.643915,2,152.107298,True,True,0.0058548979775072,3.959217092836953,2484,5.8548979775072
